# timestamp tx ty tz qx qy qz qw
1305031951.110515 -2.190890 -3.142709 1.352701 0.182600 -0.254959 0.786243 0.532423
1305031951.142012 -2.183136 -3.148378 1.352960 0.182013 -0.245044 0.791512 0.529465
1305031951.174767 -2.172473 -3.154742 1.354855 0.179693 -0.234670 0.797593 0.525818
1305031951.210304 -2.157819 -3.157546 1.358914 0.177686 -0.221428 0.804945 0.521019
1305031951.242477 -2.147097 -3.165132 1.358273 0.175532 -0.203647 0.814935 0.513417
1305031951.274318 -2.138624 -3.175424 1.356577 0.173929 -0.188878 0.824713 0.503907
1305031951.310719 -2.128593 -3.181555 1.358596 0.170874 -0.180486 0.833852 0.492868
1305031951.342929 -2.107864 -3.186462 1.360364 0.166576 -0.172817 0.842434 0.482382
1305031951.374810 -2.096080 -3.194052 1.359169 0.166504 -0.160860 0.851364 0.470723
1305031951.410302 -2.082296 -3.201516 1.358414 0.165259 -0.152087 0.858574 0.460879
1305031951.442813 -2.062836 -3.207536 1.357495 0.166285 -0.144380 0.864092 0.452601
1305031951.474061 -2.049985 -3.213008 1.355650 0.171190 -0.135548 0.867539 0.446874
1305031951.509620 -2.032018 -3.218080 1.352941 0.174563 -0.127382 0.868881 0.445363
1305031951.542987 -2.017418 -3.225331 1.347930 0.180969 -0.117755 0.869156 0.444918
1305031951.574445 -2.003889 -3.230409 1.343138 0.188664 -0.109986 0.867852 0.446253
1305031951.610466 -1.992292 -3.235811 1.336428 0.194915 -0.102081 0.866880 0.447332
1305031951.642441 -1.975747 -3.243242 1.327320 0.198125 -0.095670 0.867128 0.446858
1305031951.674489 -1.960891 -3.249470 1.317001 0.205256 -0.089551 0.867620 0.443945
1305031951.710354 -1.950953 -3.253344 1.306225 0.213809 -0.082430 0.866858 0.442774
1305031951.742263 -1.938980 -3.258406 1.294041 0.221298 -0.072557 0.865546 0.443388
1305031951.774301 -1.931840 -3.267636 1.280512 0.229536 -0.060121 0.864705 0.442702
1305031951.809217 -1.924207 -3.277697 1.266745 0.236645 -0.050845 0.863430 0.442609
1305031951.842579 -1.916345 -3.282947 1.253204 0.246218 -0.044371 0.861438 0.441964
1305031951.874496 -1.911553 -3.289237 1.238770 0.256281 -0.035973 0.859292 0.441184
1305031951.910408 -1.908346 -3.298626 1.223771 0.263804 -0.027076 0.856939 0.441961
1305031951.942822 -1.904043 -3.305527 1.209917 0.270978 -0.021599 0.854343 0.442948
1305031951.975364 -1.902398 -3.309378 1.194060 0.274859 -0.016719 0.851777 0.445701
1305031952.010906 -1.903659 -3.316553 1.183175 0.276488 -0.008814 0.850776 0.446831
1305031952.042652 -1.903083 -3.327563 1.169816 0.272284 -0.002606 0.852730 0.445765
1305031952.074486 -1.904688 -3.340100 1.159390 0.267233 0.000418 0.855709 0.443112
1305031952.110926 -1.903865 -3.350058 1.148632 0.259147 -0.002446 0.859822 0.439936
1305031952.142465 -1.901271 -3.354043 1.139914 0.248896 -0.009432 0.865331 0.434931
1305031952.176583 -1.896545 -3.357935 1.132212 0.235336 -0.011779 0.872430 0.428187
1305031952.210838 -1.894849 -3.369159 1.123067 0.221262 -0.008872 0.881409 0.417233
1305031952.243052 -1.896592 -3.382647 1.116148 0.208586 -0.009120 0.891718 0.401557
1305031952.277458 -1.888713 -3.386670 1.110401 0.194347 -0.015624 0.900107 0.389605
1305031952.310761 -1.885409 -3.400493 1.102459 0.183255 -0.013285 0.907901 0.376773
1305031952.342624 -1.883116 -3.416394 1.096450 0.176179 -0.016487 0.914246 0.364477
1305031952.376553 -1.874201 -3.423176 1.089807 0.171861 -0.025346 0.917282 0.358351
1305031952.410945 -1.870252 -3.435823 1.083572 0.172441 -0.026092 0.917527 0.357390
1305031952.442905 -1.867427 -3.444906 1.077476 0.173623 -0.028753 0.915649 0.361407
1305031952.477118 -1.866337 -3.455036 1.071581 0.174624 -0.030159 0.914120 0.364666
1305031952.511015 -1.862655 -3.465322 1.066059 0.173683 -0.033051 0.913346 0.366798
1305031952.543286 -1.861581 -3.475161 1.059575 0.173981 -0.035673 0.912660 0.368117
1305031952.577484 -1.862364 -3.484808 1.053864 0.173764 -0.040891 0.911797 0.369811
1305031952.610789 -1.859775 -3.490196 1.049195 0.171130 -0.048459 0.911077 0.371893
1305031952.642655 -1.860005 -3.496078 1.043046 0.167930 -0.054153 0.910377 0.374273
1305031952.676605 -1.863020 -3.502932 1.037573 0.163693 -0.060921 0.910194 0.375553
1305031952.710936 -1.863475 -3.505599 1.032775 0.156273 -0.070324 0.908868 0.380253
1305031952.742435 -1.864244 -3.508349 1.029721 0.146652 -0.079582 0.907979 0.384361
1305031952.776940 -1.863494 -3.508003 1.027121 0.133748 -0.088328 0.908202 0.386625
1305031952.810408 -1.867433 -3.511760 1.023110 0.117641 -0.094559 0.909478 0.387388
1305031952.842916 -1.869578 -3.513362 1.022158 0.099124 -0.104440 0.910633 0.387316
1305031952.876749 -1.865794 -3.515856 1.019157 0.077706 -0.111853 0.911614 0.387827
1305031952.910487 -1.868702 -3.521539 1.012382 0.057335 -0.120492 0.913519 0.384287
1305031952.942254 -1.862817 -3.522964 1.017063 0.034769 -0.134836 0.914854 0.379016
1305031952.978740 -1.860858 -3.525164 1.018431 0.017721 -0.136489 0.916689 0.375150
1305031953.010732 -1.859164 -3.536309 1.012967 0.000666 -0.136461 0.916920 0.375014
1305031953.042980 -1.853438 -3.541793 1.013898 -0.013625 -0.142623 0.917544 0.370926
1305031953.078401 -1.851740 -3.548937 1.014253 -0.023041 -0.144957 0.918870 0.366243
1305031953.110248 -1.850303 -3.554383 1.015750 -0.031854 -0.146854 0.919754 0.362590
1305031953.142129 -1.847206 -3.561271 1.014705 -0.040920 -0.147423 0.920333 0.359971
1305031953.178028 -1.846681 -3.568818 1.015014 -0.047747 -0.149478 0.921430 0.355449
1305031953.210022 -1.846433 -3.573917 1.015994 -0.054930 -0.152071 0.923022 0.349123
1305031953.242627 -1.848461 -3.578445 1.017271 -0.062842 -0.154360 0.924862 0.341840
1305031953.278437 -1.849891 -3.583256 1.017502 -0.072568 -0.155359 0.926301 0.335507
1305031953.310973 -1.848719 -3.587626 1.017016 -0.081495 -0.158566 0.926906 0.330242
1305031953.342480 -1.852591 -3.591133 1.017445 -0.088312 -0.162324 0.927636 0.324568
1305031953.378568 -1.858035 -3.594100 1.019150 -0.095734 -0.166477 0.927274 0.321379
1305031953.410413 -1.861890 -3.594774 1.020290 -0.104942 -0.170459 0.926153 0.319643
1305031953.444606 -1.865954 -3.592551 1.022073 -0.114253 -0.172266 0.924826 0.319323
1305031953.478549 -1.868830 -3.593531 1.021204 -0.120986 -0.170685 0.923303 0.322088
1305031953.510419 -1.874702 -3.592966 1.021447 -0.125828 -0.171081 0.921079 0.326362
1305031953.544228 -1.879307 -3.586363 1.025746 -0.130691 -0.170818 0.919323 0.329524
1305031953.578650 -1.882109 -3.587161 1.024545 -0.133816 -0.165287 0.918957 0.332100
1305031953.611469 -1.885047 -3.583271 1.027690 -0.134277 -0.162484 0.918957 0.333296
1305031953.645569 -1.889548 -3.578153 1.030498 -0.131865 -0.155964 0.918558 0.338433
1305031953.678398 -1.894185 -3.580185 1.028627 -0.128087 -0.150489 0.916773 0.347094
1305031953.710441 -1.897566 -3.575060 1.031867 -0.123308 -0.150670 0.914881 0.353676
1305031953.744689 -1.901352 -3.567515 1.035762 -0.118321 -0.147217 0.914322 0.358250
1305031953.777897 -1.905005 -3.565657 1.035307 -0.113251 -0.142762 0.912614 0.365962
1305031953.810669 -1.904119 -3.560073 1.038513 -0.107990 -0.142983 0.909120 0.376025
1305031953.844628 -1.900887 -3.555756 1.039631 -0.098991 -0.139017 0.906525 0.386118
1305031953.878716 -1.900679 -3.553736 1.038068 -0.087750 -0.137411 0.903531 0.396295
1305031953.910533 -1.899725 -3.547696 1.041715 -0.073953 -0.139014 0.901056 0.404109
1305031953.944616 -1.902040 -3.544002 1.043237 -0.055457 -0.136548 0.900422 0.409290
1305031953.978942 -1.904694 -3.542329 1.042724 -0.038265 -0.137415 0.899883 0.412144
1305031954.010933 -1.904466 -3.537352 1.047534 -0.020822 -0.143046 0.899748 0.411775
1305031954.044369 -1.910247 -3.528897 1.053351 0.000683 -0.145174 0.901369 0.407992
1305031954.079174 -1.917485 -3.525460 1.056376 0.018198 -0.144759 0.902193 0.405907
1305031954.110356 -1.920879 -3.522736 1.060090 0.032604 -0.147273 0.902457 0.403509
1305031954.144560 -1.927813 -3.519847 1.064972 0.049293 -0.150227 0.902294 0.401083
1305031954.178980 -1.936526 -3.516441 1.072298 0.064833 -0.153580 0.901324 0.399781
1305031954.211033 -1.946847 -3.516023 1.078742 0.078168 -0.156982 0.899808 0.399489
1305031954.244540 -1.956512 -3.512642 1.085680 0.088393 -0.163567 0.898167 0.398408
1305031954.279340 -1.966820 -3.509919 1.095685 0.095543 -0.171204 0.896087 0.398233
1305031954.311097 -1.972091 -3.505081 1.108921 0.100747 -0.179563 0.893377 0.399355
1305031954.342929 -1.980651 -3.499313 1.121808 0.107832 -0.183358 0.891242 0.400549
1305031954.378675 -1.991286 -3.495758 1.134255 0.113775 -0.184535 0.890140 0.400815
1305031954.410678 -2.002436 -3.493323 1.145155 0.117410 -0.186232 0.890421 0.398350
1305031954.444572 -2.007086 -3.487963 1.158141 0.120864 -0.190591 0.890084 0.396002
1305031954.478305 -2.016377 -3.481378 1.171621 0.128607 -0.190674 0.888868 0.396254
1305031954.509909 -2.027517 -3.477138 1.183167 0.136705 -0.188411 0.886544 0.399816
1305031954.544948 -2.033296 -3.472268 1.196085 0.143832 -0.188137 0.883766 0.403578
1305031954.578226 -2.042505 -3.466604 1.208610 0.155352 -0.184562 0.880831 0.407355
1305031954.610637 -2.060066 -3.464007 1.217892 0.165302 -0.181456 0.876150 0.414863
1305031954.644287 -2.068329 -3.460957 1.228243 0.167408 -0.188265 0.871700 0.420322
1305031954.678263 -2.074827 -3.450109 1.246363 0.169183 -0.199004 0.868477 0.421334
1305031954.712724 -2.080815 -3.442907 1.263191 0.167764 -0.203257 0.867225 0.422449
1305031954.744242 -2.088136 -3.437022 1.273532 0.166688 -0.204737 0.867386 0.421829
1305031954.778393 -2.099168 -3.431134 1.284493 0.165364 -0.207517 0.867732 0.420276
1305031954.812860 -2.100996 -3.425580 1.293698 0.162321 -0.211221 0.866827 0.421483
1305031954.844418 -2.107412 -3.418826 1.302973 0.165033 -0.212702 0.865514 0.422384
1305031954.878489 -2.114823 -3.416374 1.310815 0.166850 -0.215109 0.864463 0.422602
1305031954.912127 -2.114747 -3.408377 1.321096 0.172064 -0.219106 0.861362 0.424785
1305031954.944422 -2.125535 -3.403535 1.330581 0.180179 -0.218109 0.858833 0.427048
1305031954.978174 -2.127129 -3.399702 1.338476 0.182977 -0.220045 0.857613 0.427316
1305031955.012411 -2.130020 -3.393621 1.345913 0.188576 -0.221424 0.856620 0.426159
1305031955.044084 -2.134367 -3.387713 1.354142 0.193535 -0.222134 0.855662 0.425491
1305031955.078267 -2.131713 -3.380130 1.361411 0.197228 -0.222913 0.855242 0.424231
1305031955.112229 -2.137238 -3.372371 1.368417 0.203856 -0.219665 0.855188 0.422898
1305031955.143670 -2.138958 -3.366255 1.373483 0.206478 -0.216489 0.855943 0.421736
1305031955.177836 -2.138947 -3.358285 1.378120 0.209947 -0.212627 0.856630 0.420591
1305031955.212212 -2.144335 -3.352480 1.381793 0.213276 -0.206513 0.858132 0.418897
1305031955.244688 -2.144845 -3.349038 1.383582 0.213313 -0.202907 0.860639 0.415483
1305031955.278391 -2.145050 -3.343831 1.385251 0.215771 -0.199980 0.861956 0.412895
1305031955.313040 -2.150442 -3.340415 1.386425 0.219350 -0.195470 0.862589 0.411847
1305031955.343812 -2.149543 -3.337671 1.386359 0.220902 -0.193744 0.862238 0.412567
1305031955.378967 -2.151867 -3.334903 1.386666 0.225690 -0.190156 0.861214 0.413782
1305031955.411711 -2.153359 -3.334204 1.386773 0.229334 -0.187423 0.859520 0.416539
1305031955.445387 -2.154301 -3.332097 1.386812 0.233570 -0.185239 0.857494 0.419327
1305031955.478543 -2.156818 -3.330924 1.388265 0.236552 -0.183677 0.856557 0.420257
1305031955.512769 -2.155516 -3.328992 1.388401 0.237260 -0.183206 0.856234 0.420722
1305031955.544453 -2.158718 -3.327864 1.388584 0.239726 -0.180631 0.855443 0.422043
1305031955.578955 -2.161218 -3.329765 1.388194 0.239179 -0.180104 0.855355 0.422757
1305031955.613158 -2.159076 -3.329066 1.388481 0.238627 -0.181747 0.855053 0.422977
1305031955.644455 -2.160100 -3.327133 1.389971 0.239479 -0.182133 0.853781 0.424894
1305031955.679335 -2.160223 -3.327527 1.389791 0.238621 -0.181185 0.853671 0.426003
1305031955.712194 -2.160500 -3.328756 1.388888 0.238302 -0.180726 0.853448 0.426821
1305031955.744200 -2.161064 -3.328496 1.389322 0.238573 -0.181308 0.852318 0.428677
1305031955.778772 -2.160919 -3.329142 1.389643 0.238280 -0.181408 0.851502 0.430416
1305031955.812696 -2.160847 -3.329642 1.389712 0.238269 -0.181839 0.850255 0.432699
1305031955.844322 -2.160548 -3.329163 1.391113 0.238430 -0.182675 0.849451 0.433836
1305031955.880396 -2.161293 -3.330045 1.391887 0.238048 -0.183199 0.848672 0.435346
1305031955.913216 -2.159080 -3.329348 1.393260 0.237762 -0.183918 0.847667 0.437155
1305031955.944564 -2.161343 -3.329646 1.393683 0.238023 -0.182833 0.847406 0.437973
1305031955.980428 -2.162030 -3.331702 1.393983 0.236353 -0.182579 0.847430 0.438936
1305031956.012495 -2.159626 -3.333715 1.393667 0.235317 -0.183597 0.846869 0.440148
1305031956.043473 -2.161301 -3.333949 1.394429 0.236704 -0.184683 0.845887 0.440838
1305031956.080433 -2.161997 -3.333766 1.395723 0.236406 -0.186457 0.844997 0.441957
1305031956.112197 -2.159045 -3.334602 1.395707 0.235390 -0.188519 0.843838 0.443835
1305031956.128209 -2.158926 -3.333824 1.396384 0.236940 -0.189550 0.843102 0.443971
